audio_link,label
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/218c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/189c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/234c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1426942891562-1.4-f-48-dc.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/222c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/193c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/202c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/214c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/243c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/185c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/238c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/146c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/discomfort/150c.wav,discomfort
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/485c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/493c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/539c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/542c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/515c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/503c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/554c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/489c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/523c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/466c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/562c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/535c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/470c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/519c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/558c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/559c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/518c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/534c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/471c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/563c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/488c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/522c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/467c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/555c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/502c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/514c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/543c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/492c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/538c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/484c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/525c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/564c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/533c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/499c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/476c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/548c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/509c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/529c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/483c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/495c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/544c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/513c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/505c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/552c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/553c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/504c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/512c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/545c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/494c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/528c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/482c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/508c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/549c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/532c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/498c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/477c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/565c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/524c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/474c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/531c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/527c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/550c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/507c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/511c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/546c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/478c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/497c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/481c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/480c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/479c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/496c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/547c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/510c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/506c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/551c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/526c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/475c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/530c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/556c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/501c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/517c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/540c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/491c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/468c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/487c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/472c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/537c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/560c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/521c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/520c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/561c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/473c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/536c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/469c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/486c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/490c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/541c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/516c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/500c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/burping/557c.wav,burping
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-30344-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-203371-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-151557-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-34094-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-58772-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-216281-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-151557-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-34094-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-13572-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-203373-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-184235-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-47819-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-138465-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-192191-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-223125-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-203377-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-242491-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-144137-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-243448-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-56907-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-161010-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-114280-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-56926-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-47819-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-155130-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-203375-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-47819-C.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-223127-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-59565-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-70936-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-156999-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-161519-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-153057-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-187769-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-156999-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-13571-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-216280-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-156999-C.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-116400-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-155234-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-51376-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-117271-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-130998-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-216284-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-56380-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-204115-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-128465-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-51909-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-82274-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-174840-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-72688-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-203374-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-242490-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-130998-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-146697-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-59566-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-30226-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-56380-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-156999-D.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-128465-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-243450-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-51909-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-82274-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-54747-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-156999-E.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-243449-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-165813-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-151255-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-183882-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-51731-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-40154-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-165813-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-110389-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-204119-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-183882-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-51731-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-48298-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-57191-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-62878-B.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-70938-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-59513-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-145577-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-97392-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-195557-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-62878-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-188495-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-156993-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-32318-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/2-114587-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/5-257839-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/3-124795-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/1-100032-A.wav,noise
/Users/ankitpokhrel/Desktop/infant_cry_detection/backend/model/large_dataset/baby_cry_sound/noise/4-180337-A.wav,noise
